#timestamp_UTC; ACTIVE_POWER_L1; ACTIVE_POWER_L2; ACTIVE_POWER_L3; REACTIVE_POWER_L1; REACTIVE_POWER_L2; REACTIVE_POWER_L3; VOLTAGE_L1; VOLTAGE_L2; VOLTAGE_L3; CURRENT_L1; CURRENT_L2; CURRENT_L3; FREQUENCY; ACTIVE_POWER; REACTIVE_POWER; ACTIVE_PRODUCTION_ENERGY; ACTIVE_CONSUMPTION_ENERGY; SUM_CURRENT
2021-08-11T15:14:05.082391;395.7750549316406;256.4588317871094;774.6828002929688;-635.6192626953125;-1136.1448974609375;-1001.073486328125;230.99075317382812;229.2618408203125;229.66632080078125;3.587153673171997;5.269814491271973;5.81414794921875;50.00384521484375;1421.8358154296875;-2772.837646484375;362.1361083984375;18597.529296875;0.09352858364582062
2021-08-11T15:14:06.653260;395.68536376953125;255.59425354003906;777.4686889648438;-637.9239501953125;-1144.462646484375;-1001.1131591796875;231.19815063476562;229.62332153320312;229.62417602539062;3.5891764163970947;5.31300687789917;5.830742359161377;50.00475311279297;1429.1298828125;-2787.555908203125;362.1361083984375;18598.166015625;0.08912286907434464
2021-08-11T15:14:08.248032;400.9405517578125;259.5587463378906;774.6538696289062;-639.7113037109375;-1138.099853515625;-1001.2517700195312;231.1508026123047;229.63645935058594;229.86074829101562;3.582688093185425;5.307567119598389;5.816682815551758;50.00723648071289;1416.9207763671875;-2784.269287109375;362.1361083984375;18598.80078125;0.09074756503105164
2021-08-11T15:14:09.817770;397.4168395996094;254.63827514648438;769.594482421875;-639.6512451171875;-1137.0206298828125;-1001.5402221679688;231.03170776367188;229.4065704345703;229.58677673339844;3.5853803157806396;5.308793067932129;5.816289901733398;50.01024627685547;1433.176513671875;-2781.82568359375;362.1361083984375;18599.435546875;0.09959642589092255
2021-08-11T15:14:11.376438;397.79486083984375;254.40028381347656;771.1841430664062;-640.1189575195312;-1137.500244140625;-1001.0209350585938;231.17245483398438;229.4185791015625;229.70892333984375;3.6027677059173584;5.291318416595459;5.839641094207764;50.012332916259766;1423.3792724609375;-2778.64013671875;362.1361083984375;18600.0703125;0.09874579310417175
2021-08-11T15:14:12.983714;401.13690185546875;262.19091796875;783.2086791992188;-639.3037719726562;-1145.56640625;-1000.608154296875;230.98736572265625;229.27496337890625;229.54405212402344;3.604585647583008;5.322244167327881;5.833598613739014;50.01338195800781;1446.5364990234375;-2783.027587890625;362.1361083984375;18600.705078125;0.09624999016523361
2021-08-11T15:14:14.573423;399.5927734375;260.2709655761719;773.4993286132812;-646.44482421875;-1144.3671875;-1002.2510986328125;230.92562866210938;229.53677368164062;229.3702850341797;3.6284000873565674;5.311135292053223;5.826226711273193;50.01431655883789;1433.363037109375;-2793.06298828125;362.1361083984375;18601.33984375;0.101572684943676
2021-08-11T15:14:16.123703;398.4222412109375;261.48211669921875;773.5095825195312;-643.3614501953125;-1142.7950439453125;-1000.8287353515625;230.4572296142578;229.02874755859375;229.34365844726562;3.62060546875;5.311585426330566;5.830655574798584;50.01520538330078;1433.4139404296875;-2786.9853515625;362.1361083984375;18601.896484375;0.09427748620510101
2021-08-11T15:14:17.732027;399.4111022949219;254.3546905517578;778.8142700195312;-644.589111328125;-1146.4197998046875;-1007.7346801757812;230.87332153320312;229.26824951171875;229.72959899902344;3.6230404376983643;5.292967796325684;5.828874588012695;50.016014099121094;1431.4603271484375;-2798.74365234375;362.1361083984375;18602.615234375;0.09679695963859558
2021-08-11T15:14:19.389129;403.5463562011719;256.9164733886719;779.4321899414062;-638.787353515625;-1141.64306640625;-1006.3323974609375;230.9784393310547;229.49703979492188;229.88265991210938;3.6031582355499268;5.2760090827941895;5.825747489929199;50.01556396484375;1439.89501953125;-2784.8994140625;362.1361083984375;18603.251953125;0.08639732748270035
2021-08-11T15:14:21.033720;403.1391906738281;257.275146484375;779.3692626953125;-637.2999267578125;-1139.8985595703125;-1004.9415893554688;231.4580841064453;229.90228271484375;230.3228759765625;3.5960094928741455;5.270332336425781;5.799776554107666;50.012855529785156;1425.87109375;-2787.1162109375;362.1361083984375;18603.888671875;0.09472645074129105
2021-08-11T15:14:22.547528;398.92596435546875;256.06146240234375;774.9977416992188;-641.0888061523438;-1140.2236328125;-1003.25048828125;231.1228790283203;229.52932739257812;229.89596557617188;3.6058170795440674;5.267817497253418;5.809266567230225;50.009891510009766;1429.985107421875;-2784.56298828125;362.1361083984375;18604.525390625;0.09686945378780365
2021-08-11T15:14:24.155417;398.42230224609375;253.07626342773438;773.25634765625;-637.0474853515625;-1137.8443603515625;-1004.53857421875;231.12838745117188;229.4141387939453;229.80836486816406;3.5885696411132812;5.28357458114624;5.821393013000488;50.006805419921875;1424.7548828125;-2779.430419921875;362.1361083984375;18605.158203125;0.0961446464061737
2021-08-11T15:14:25.795997;399.18389892578125;254.87008666992188;772.568115234375;-641.2348022460938;-1138.433349609375;-1007.0416870117188;230.6461639404297;228.9777374267578;229.37327575683594;3.6091086864471436;5.264832019805908;5.820949554443359;50.00371551513672;1426.6220703125;-2784.036376953125;362.1361083984375;18605.79296875;0.0842013731598854
2021-08-11T15:14:27.376359;402.64984130859375;263.23211669921875;777.3079833984375;-640.1627197265625;-1137.4232177734375;-1003.552978515625;231.23023986816406;229.56454467773438;229.92347717285156;3.6142771244049072;5.2614946365356445;5.814690113067627;50.0008659362793;1443.18994140625;-2779.3447265625;362.1361083984375;18606.427734375;0.08706443756818771
2021-08-11T15:14:28.971090;406.4084777832031;264.4176025390625;784.73779296875;-636.751953125;-1141.157470703125;-1006.5570068359375;231.1351318359375;229.4427490234375;229.86167907714844;3.5985639095306396;5.274272441864014;5.839247226715088;49.99733352661133;1455.5638427734375;-2784.46630859375;362.1361083984375;18607.06640625;0.0843513235449791
2021-08-11T15:14:30.596716;398.0504150390625;253.96070861816406;771.8922729492188;-640.8822021484375;-1140.3436279296875;-1009.367431640625;230.89743041992188;229.33554077148438;229.5157470703125;3.5977509021759033;5.264334201812744;5.816908836364746;49.99468994140625;1423.9033203125;-2790.59326171875;362.1361083984375;18607.705078125;0.09014134109020233
2021-08-11T15:14:32.170555;394.48681640625;259.8968505859375;781.3269653320312;-631.8236083984375;-1141.980224609375;-999.770263671875;231.07557678222656;229.49818420410156;229.8648681640625;3.565251111984253;5.301850318908691;5.835530757904053;49.99331283569336;1435.710693359375;-2771.296875;362.1361083984375;18608.34375;0.08597639203071594
